,Unnamed: 0,song_names,song_ids,duration,song_urls,artists,added_at,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
465,465,CAROUSEL,7jahcsevTvePvdduUFVzpq,161400,https://open.spotify.com/track/7jahcsevTvePvdduUFVzpq,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3hOdow4ZPmrby7Q1wfPLEy'}, 'href': 'https://api.spotify.com/v1/artists/3hOdow4ZPmrby7Q1wfPLEy', 'id': '3hOdow4ZPmrby7Q1wfPLEy', 'name': 'Aries', 'type': 'artist', 'uri': 'spotify:artist:3hOdow4ZPmrby7Q1wfPLEy'}]",2022-04-12T01:36:37Z,0.541,0.773,8,-5.671,0.0537,0.13,0.0,0.215,0.551,149.887
469,469,SANTA MONICA,2h3jBh2kDDRSDbwzJqelFx,165034,https://open.spotify.com/track/2h3jBh2kDDRSDbwzJqelFx,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3hOdow4ZPmrby7Q1wfPLEy'}, 'href': 'https://api.spotify.com/v1/artists/3hOdow4ZPmrby7Q1wfPLEy', 'id': '3hOdow4ZPmrby7Q1wfPLEy', 'name': 'Aries', 'type': 'artist', 'uri': 'spotify:artist:3hOdow4ZPmrby7Q1wfPLEy'}]",2022-04-12T01:26:58Z,0.708,0.667,4,-5.854,0.0356,0.16,0.000683,0.183,0.616,145.976
482,482,Wish You Were Here (feat. Brandyn Burnette),0GevQZGBPYjfPzK8e3jxzl,173778,https://open.spotify.com/track/0GevQZGBPYjfPzK8e3jxzl,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4D75GcNG95ebPtNvoNVXhz'}, 'href': 'https://api.spotify.com/v1/artists/4D75GcNG95ebPtNvoNVXhz', 'id': '4D75GcNG95ebPtNvoNVXhz', 'name': 'Afrojack', 'type': 'artist', 'uri': 'spotify:artist:4D75GcNG95ebPtNvoNVXhz'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5rG00A9pRANrMDzVI3DrmF'}, 'href': 'https://api.spotify.com/v1/artists/5rG00A9pRANrMDzVI3DrmF', 'id': '5rG00A9pRANrMDzVI3DrmF', 'name': 'DLMT', 'type': 'artist', 'uri': 'spotify:artist:5rG00A9pRANrMDzVI3DrmF'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/14mErTJ0ubFVjx2zBAwjkE'}, 'href': 'https://api.spotify.com/v1/artists/14mErTJ0ubFVjx2zBAwjkE', 'id': '14mErTJ0ubFVjx2zBAwjkE', 'name': 'Brandyn Burnette', 'type': 'artist', 'uri': 'spotify:artist:14mErTJ0ubFVjx2zBAwjkE'}]",2022-04-09T14:28:17Z,0.643,0.952,6,-3.588,0.129,0.0852,2.24e-06,0.306,0.588,126.187
485,485,Worlds Collide - Edison Cole Remix,3JqpIjrQfmW68YkpxXWPL4,192413,https://open.spotify.com/track/3JqpIjrQfmW68YkpxXWPL4,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4j5KBTO4tk7up54ZirNGvK'}, 'href': 'https://api.spotify.com/v1/artists/4j5KBTO4tk7up54ZirNGvK', 'id': '4j5KBTO4tk7up54ZirNGvK', 'name': 'NERVO', 'type': 'artist', 'uri': 'spotify:artist:4j5KBTO4tk7up54ZirNGvK'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2OJbBoEtM6pqm96ke1vNiY'}, 'href': 'https://api.spotify.com/v1/artists/2OJbBoEtM6pqm96ke1vNiY', 'id': '2OJbBoEtM6pqm96ke1vNiY', 'name': 'Edison Cole', 'type': 'artist', 'uri': 'spotify:artist:2OJbBoEtM6pqm96ke1vNiY'}]",2022-04-07T16:00:58Z,0.631,0.862,8,-4.114,0.0515,0.0149,6.23e-05,0.103,0.438,145.01
490,490,regret,5TcasgWQuhtJhXv2RiIIu0,181260,https://open.spotify.com/track/5TcasgWQuhtJhXv2RiIIu0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6ASri4ePR7RlsvIQgWPJpS'}, 'href': 'https://api.spotify.com/v1/artists/6ASri4ePR7RlsvIQgWPJpS', 'id': '6ASri4ePR7RlsvIQgWPJpS', 'name': 'iann dior', 'type': 'artist', 'uri': 'spotify:artist:6ASri4ePR7RlsvIQgWPJpS'}]",2022-04-01T03:38:07Z,0.704,0.659,7,-5.47,0.103,0.14,0.0,0.113,0.398,159.985
492,492,heartbreak3r,3NXUqXUjmXvziJGXviRRkw,133120,https://open.spotify.com/track/3NXUqXUjmXvziJGXviRRkw,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6ASri4ePR7RlsvIQgWPJpS'}, 'href': 'https://api.spotify.com/v1/artists/6ASri4ePR7RlsvIQgWPJpS', 'id': '6ASri4ePR7RlsvIQgWPJpS', 'name': 'iann dior', 'type': 'artist', 'uri': 'spotify:artist:6ASri4ePR7RlsvIQgWPJpS'}]",2022-04-01T03:34:32Z,0.754,0.562,10,-7.53,0.0634,0.128,0.0,0.105,0.552,159.968
493,493,obvious (feat. Travis Barker),230lpiiOSSrkKBlthBeJfk,137413,https://open.spotify.com/track/230lpiiOSSrkKBlthBeJfk,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6ASri4ePR7RlsvIQgWPJpS'}, 'href': 'https://api.spotify.com/v1/artists/6ASri4ePR7RlsvIQgWPJpS', 'id': '6ASri4ePR7RlsvIQgWPJpS', 'name': 'iann dior', 'type': 'artist', 'uri': 'spotify:artist:6ASri4ePR7RlsvIQgWPJpS'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4exLIFE8sISLr28sqG1qNX'}, 'href': 'https://api.spotify.com/v1/artists/4exLIFE8sISLr28sqG1qNX', 'id': '4exLIFE8sISLr28sqG1qNX', 'name': 'Travis Barker', 'type': 'artist', 'uri': 'spotify:artist:4exLIFE8sISLr28sqG1qNX'}]",2022-04-01T03:30:40Z,0.629,0.726,6,-5.605,0.0396,0.00159,0.0,0.293,0.379,112.096
495,495,I might,2XOf1wURc66u5OvG809rIO,127733,https://open.spotify.com/track/2XOf1wURc66u5OvG809rIO,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6ASri4ePR7RlsvIQgWPJpS'}, 'href': 'https://api.spotify.com/v1/artists/6ASri4ePR7RlsvIQgWPJpS', 'id': '6ASri4ePR7RlsvIQgWPJpS', 'name': 'iann dior', 'type': 'artist', 'uri': 'spotify:artist:6ASri4ePR7RlsvIQgWPJpS'}]",2022-04-01T03:29:00Z,0.727,0.657,8,-7.186,0.0456,0.0467,0.0,0.193,0.423,150.051
508,508,Outta My Mind,2Jnxa1FAjMERv4tleZCrK0,200595,https://open.spotify.com/track/2Jnxa1FAjMERv4tleZCrK0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0daugAjUgbJSqdlyYNwIbT'}, 'href': 'https://api.spotify.com/v1/artists/0daugAjUgbJSqdlyYNwIbT', 'id': '0daugAjUgbJSqdlyYNwIbT', 'name': 'Vicetone', 'type': 'artist', 'uri': 'spotify:artist:0daugAjUgbJSqdlyYNwIbT'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3mtMYdixrk5Vezg5QbCsjK'}, 'href': 'https://api.spotify.com/v1/artists/3mtMYdixrk5Vezg5QbCsjK', 'id': '3mtMYdixrk5Vezg5QbCsjK', 'name': 'Allison Kaplan', 'type': 'artist', 'uri': 'spotify:artist:3mtMYdixrk5Vezg5QbCsjK'}]",2022-03-26T05:45:35Z,0.613,0.89,6,-2.164,0.0485,0.000707,0.0196,0.132,0.666,125.951
520,520,Blow The Roof (with Kasbo & EVAN GIIA),6sooxXwLEwh812Ve4L5ovr,184919,https://open.spotify.com/track/6sooxXwLEwh812Ve4L5ovr,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7wg1qvie3KqDNQbAkTdbX0'}, 'href': 'https://api.spotify.com/v1/artists/7wg1qvie3KqDNQbAkTdbX0', 'id': '7wg1qvie3KqDNQbAkTdbX0', 'name': 'Louis The Child', 'type': 'artist', 'uri': 'spotify:artist:7wg1qvie3KqDNQbAkTdbX0'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1ikID9RZZMvkuBGDWrqajq'}, 'href': 'https://api.spotify.com/v1/artists/1ikID9RZZMvkuBGDWrqajq', 'id': '1ikID9RZZMvkuBGDWrqajq', 'name': 'Kasbo', 'type': 'artist', 'uri': 'spotify:artist:1ikID9RZZMvkuBGDWrqajq'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0D6BtvIkN3P9GHTa8KR24t'}, 'href': 'https://api.spotify.com/v1/artists/0D6BtvIkN3P9GHTa8KR24t', 'id': '0D6BtvIkN3P9GHTa8KR24t', 'name': 'EVAN GIIA', 'type': 'artist', 'uri': 'spotify:artist:0D6BtvIkN3P9GHTa8KR24t'}]",2022-03-25T15:11:56Z,0.593,0.824,4,-4.503,0.0633,0.0882,0.0,0.149,0.371,105.008
524,524,Better,7nn91SgkT5scOxPYLGSTzR,128746,https://open.spotify.com/track/7nn91SgkT5scOxPYLGSTzR,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1TMa2M8BSbJP1rqX83wALz'}, 'href': 'https://api.spotify.com/v1/artists/1TMa2M8BSbJP1rqX83wALz', 'id': '1TMa2M8BSbJP1rqX83wALz', 'name': 'Steerner', 'type': 'artist', 'uri': 'spotify:artist:1TMa2M8BSbJP1rqX83wALz'}]",2022-03-21T05:55:47Z,0.609,0.768,2,-7.013,0.0338,0.00451,2.68e-05,0.068,0.489,125.938
527,527,Kill My Lonely,2q8RX9TJ5Il8qjM9kqvJfo,177157,https://open.spotify.com/track/2q8RX9TJ5Il8qjM9kqvJfo,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6d4AePmkVnbu2qIbT6vsem'}, 'href': 'https://api.spotify.com/v1/artists/6d4AePmkVnbu2qIbT6vsem', 'id': '6d4AePmkVnbu2qIbT6vsem', 'name': 'HUTS', 'type': 'artist', 'uri': 'spotify:artist:6d4AePmkVnbu2qIbT6vsem'}]",2022-03-21T05:44:27Z,0.646,0.864,9,-4.925,0.03,0.00145,0.044,0.353,0.523,124.017
532,532,Breathe (feat. kaspara),7pDdE5FLqcNCvjxzRzm80r,175081,https://open.spotify.com/track/7pDdE5FLqcNCvjxzRzm80r,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6i1GVNJCyyssRwXmnaeEFH'}, 'href': 'https://api.spotify.com/v1/artists/6i1GVNJCyyssRwXmnaeEFH', 'id': '6i1GVNJCyyssRwXmnaeEFH', 'name': 'Syn Cole', 'type': 'artist', 'uri': 'spotify:artist:6i1GVNJCyyssRwXmnaeEFH'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4DTvSNQv43222tg1K7C8k2'}, 'href': 'https://api.spotify.com/v1/artists/4DTvSNQv43222tg1K7C8k2', 'id': '4DTvSNQv43222tg1K7C8k2', 'name': 'Kaspara', 'type': 'artist', 'uri': 'spotify:artist:4DTvSNQv43222tg1K7C8k2'}]",2022-03-21T05:21:35Z,0.753,0.749,6,-5.214,0.0314,0.0546,4.39e-06,0.166,0.589,121.988
537,537,Enjoy The Moment,7vgZq0er8ZJ98XsxLxpSlN,138107,https://open.spotify.com/track/7vgZq0er8ZJ98XsxLxpSlN,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4xV2bSEFsZbpyp49kOQMKg'}, 'href': 'https://api.spotify.com/v1/artists/4xV2bSEFsZbpyp49kOQMKg', 'id': '4xV2bSEFsZbpyp49kOQMKg', 'name': 'Recens', 'type': 'artist', 'uri': 'spotify:artist:4xV2bSEFsZbpyp49kOQMKg'}]",2022-03-21T05:08:35Z,0.681,0.809,6,-5.77,0.0407,0.00406,0.00984,0.134,0.435,123.012
541,541,How To Save A Life (feat. loafers & The High),63gWjcGKmpz90e8AHxF680,197746,https://open.spotify.com/track/63gWjcGKmpz90e8AHxF680,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0CbeG1224FS58EUx4tPevZ'}, 'href': 'https://api.spotify.com/v1/artists/0CbeG1224FS58EUx4tPevZ', 'id': '0CbeG1224FS58EUx4tPevZ', 'name': 'Timmy Trumpet', 'type': 'artist', 'uri': 'spotify:artist:0CbeG1224FS58EUx4tPevZ'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4O8EiXZbelscSDs7TgOXHc'}, 'href': 'https://api.spotify.com/v1/artists/4O8EiXZbelscSDs7TgOXHc', 'id': '4O8EiXZbelscSDs7TgOXHc', 'name': 'loafers', 'type': 'artist', 'uri': 'spotify:artist:4O8EiXZbelscSDs7TgOXHc'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5mKNjpx3SmjNqtxQTmuo9Z'}, 'href': 'https://api.spotify.com/v1/artists/5mKNjpx3SmjNqtxQTmuo9Z', 'id': '5mKNjpx3SmjNqtxQTmuo9Z', 'name': 'The High', 'type': 'artist', 'uri': 'spotify:artist:5mKNjpx3SmjNqtxQTmuo9Z'}]",2022-03-20T03:36:56Z,0.51,0.751,9,-4.966,0.0379,0.0907,1.24e-05,0.319,0.506,150.026
546,546,Under Control (feat. Hurts),352zfYbDFG8sxkmOAhVeuj,184373,https://open.spotify.com/track/352zfYbDFG8sxkmOAhVeuj,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7CajNmpbOovFoOoasH2HaY'}, 'href': 'https://api.spotify.com/v1/artists/7CajNmpbOovFoOoasH2HaY', 'id': '7CajNmpbOovFoOoasH2HaY', 'name': 'Calvin Harris', 'type': 'artist', 'uri': 'spotify:artist:7CajNmpbOovFoOoasH2HaY'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4AVFqumd2ogHFlRbKIjp1t'}, 'href': 'https://api.spotify.com/v1/artists/4AVFqumd2ogHFlRbKIjp1t', 'id': '4AVFqumd2ogHFlRbKIjp1t', 'name': 'Alesso', 'type': 'artist', 'uri': 'spotify:artist:4AVFqumd2ogHFlRbKIjp1t'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3w4VAlllkAWI6m0AV0Gn6a'}, 'href': 'https://api.spotify.com/v1/artists/3w4VAlllkAWI6m0AV0Gn6a', 'id': '3w4VAlllkAWI6m0AV0Gn6a', 'name': 'Hurts', 'type': 'artist', 'uri': 'spotify:artist:3w4VAlllkAWI6m0AV0Gn6a'}]",2022-03-19T16:48:57Z,0.55,0.919,8,-3.431,0.0788,0.137,0.00118,0.0886,0.51,126.059
556,556,Do Re Mi,6eAbUNSkghrZnDe7pcALDs,133548,https://open.spotify.com/track/6eAbUNSkghrZnDe7pcALDs,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0Jk0TeNXrhhwOMmR2nNyZR'}, 'href': 'https://api.spotify.com/v1/artists/0Jk0TeNXrhhwOMmR2nNyZR', 'id': '0Jk0TeNXrhhwOMmR2nNyZR', 'name': 'The FifthGuys', 'type': 'artist', 'uri': 'spotify:artist:0Jk0TeNXrhhwOMmR2nNyZR'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3y03cacOqPS9hc4UN2U9rc'}, 'href': 'https://api.spotify.com/v1/artists/3y03cacOqPS9hc4UN2U9rc', 'id': '3y03cacOqPS9hc4UN2U9rc', 'name': 'NBLM', 'type': 'artist', 'uri': 'spotify:artist:3y03cacOqPS9hc4UN2U9rc'}]",2022-03-16T15:23:15Z,0.727,0.779,5,-5.498,0.0309,0.0153,2.44e-05,0.167,0.344,123.995
579,579,Payback (feat. Icona Pop),7KoFHvEScguiEnD06xYtSt,203411,https://open.spotify.com/track/7KoFHvEScguiEnD06xYtSt,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7DMveApC7UnC2NPfPvlHSU'}, 'href': 'https://api.spotify.com/v1/artists/7DMveApC7UnC2NPfPvlHSU', 'id': '7DMveApC7UnC2NPfPvlHSU', 'name': 'Cheat Codes', 'type': 'artist', 'uri': 'spotify:artist:7DMveApC7UnC2NPfPvlHSU'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1VBflYyxBhnDc9uVib98rw'}, 'href': 'https://api.spotify.com/v1/artists/1VBflYyxBhnDc9uVib98rw', 'id': '1VBflYyxBhnDc9uVib98rw', 'name': 'Icona Pop', 'type': 'artist', 'uri': 'spotify:artist:1VBflYyxBhnDc9uVib98rw'}]",2022-03-07T19:52:11Z,0.672,0.8,7,-4.919,0.0372,0.113,0.000302,0.132,0.8,118.013
590,590,Scars (feat. Yung Pinch),5vYFytw8LxagF6WbpK5imG,196728,https://open.spotify.com/track/5vYFytw8LxagF6WbpK5imG,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/76M2Ekj8bG8W7X2nbx2CpF'}, 'href': 'https://api.spotify.com/v1/artists/76M2Ekj8bG8W7X2nbx2CpF', 'id': '76M2Ekj8bG8W7X2nbx2CpF', 'name': 'NGHTMRE', 'type': 'artist', 'uri': 'spotify:artist:76M2Ekj8bG8W7X2nbx2CpF'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/61qMnYXa1GxSBoV3IiYKjZ'}, 'href': 'https://api.spotify.com/v1/artists/61qMnYXa1GxSBoV3IiYKjZ', 'id': '61qMnYXa1GxSBoV3IiYKjZ', 'name': 'Yung Pinch', 'type': 'artist', 'uri': 'spotify:artist:61qMnYXa1GxSBoV3IiYKjZ'}]",2022-02-20T22:24:58Z,0.705,0.809,5,-4.38,0.0772,0.0667,0.0,0.122,0.578,150.076
593,593,TONIGHT (feat. iann dior),0zf4S7JGIW0V9tRegfNidB,135572,https://open.spotify.com/track/0zf4S7JGIW0V9tRegfNidB,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6Y64EaNqpqcZYTgs4c76gF'}, 'href': 'https://api.spotify.com/v1/artists/6Y64EaNqpqcZYTgs4c76gF', 'id': '6Y64EaNqpqcZYTgs4c76gF', 'name': 'jxdn', 'type': 'artist', 'uri': 'spotify:artist:6Y64EaNqpqcZYTgs4c76gF'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6ASri4ePR7RlsvIQgWPJpS'}, 'href': 'https://api.spotify.com/v1/artists/6ASri4ePR7RlsvIQgWPJpS', 'id': '6ASri4ePR7RlsvIQgWPJpS', 'name': 'iann dior', 'type': 'artist', 'uri': 'spotify:artist:6ASri4ePR7RlsvIQgWPJpS'}]",2022-01-04T17:04:42Z,0.501,0.633,5,-6.56,0.0466,0.00358,0.0,0.351,0.463,165.029
616,616,Sunshine,5r43qanLhUCdBj8HN3fa6B,163854,https://open.spotify.com/track/5r43qanLhUCdBj8HN3fa6B,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5Pwc4xIPtQLFEnJriah9YJ'}, 'href': 'https://api.spotify.com/v1/artists/5Pwc4xIPtQLFEnJriah9YJ', 'id': '5Pwc4xIPtQLFEnJriah9YJ', 'name': 'OneRepublic', 'type': 'artist', 'uri': 'spotify:artist:5Pwc4xIPtQLFEnJriah9YJ'}]",2021-12-31T21:08:45Z,0.697,0.875,5,-4.621,0.034,0.137,0.0,0.28,0.774,140.069
640,640,@ my worst,0mHGftgYtmpH4y17T3VZ2E,191364,https://open.spotify.com/track/0mHGftgYtmpH4y17T3VZ2E,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2cFrymmkijnjDg9SS92EPM'}, 'href': 'https://api.spotify.com/v1/artists/2cFrymmkijnjDg9SS92EPM', 'id': '2cFrymmkijnjDg9SS92EPM', 'name': 'blackbear', 'type': 'artist', 'uri': 'spotify:artist:2cFrymmkijnjDg9SS92EPM'}]",2021-12-07T02:08:54Z,0.615,0.774,4,-5.152,0.0551,0.0173,0.0,0.15,0.336,136.887
645,645,Sleep While I Drive (feat. Ashe),1g6v42WOMBWC8V9UpwciiH,204933,https://open.spotify.com/track/1g6v42WOMBWC8V9UpwciiH,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3ApUX1o6oSz321MMECyIYd'}, 'href': 'https://api.spotify.com/v1/artists/3ApUX1o6oSz321MMECyIYd', 'id': '3ApUX1o6oSz321MMECyIYd', 'name': 'Quinn XCII', 'type': 'artist', 'uri': 'spotify:artist:3ApUX1o6oSz321MMECyIYd'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6P5NO5hzJbuOqSdyPB7SJM'}, 'href': 'https://api.spotify.com/v1/artists/6P5NO5hzJbuOqSdyPB7SJM', 'id': '6P5NO5hzJbuOqSdyPB7SJM', 'name': 'Ashe', 'type': 'artist', 'uri': 'spotify:artist:6P5NO5hzJbuOqSdyPB7SJM'}]",2021-12-01T20:10:28Z,0.716,0.768,5,-6.46,0.04,0.00207,7.28e-06,0.116,0.796,127.927
649,649,West Coast (feat. Quinn XCII),4fCE1SCDulouoac9Q8XroU,150819,https://open.spotify.com/track/4fCE1SCDulouoac9Q8XroU,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5X4LWwbUFNzPkEas04uU82'}, 'href': 'https://api.spotify.com/v1/artists/5X4LWwbUFNzPkEas04uU82', 'id': '5X4LWwbUFNzPkEas04uU82', 'name': 'DVBBS', 'type': 'artist', 'uri': 'spotify:artist:5X4LWwbUFNzPkEas04uU82'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3ApUX1o6oSz321MMECyIYd'}, 'href': 'https://api.spotify.com/v1/artists/3ApUX1o6oSz321MMECyIYd', 'id': '3ApUX1o6oSz321MMECyIYd', 'name': 'Quinn XCII', 'type': 'artist', 'uri': 'spotify:artist:3ApUX1o6oSz321MMECyIYd'}]",2021-12-01T19:47:00Z,0.714,0.798,5,-4.239,0.0612,0.00248,0.000678,0.103,0.659,119.017
653,653,RIDING,4JnX8tY9me7jHqDwgifhwU,145867,https://open.spotify.com/track/4JnX8tY9me7jHqDwgifhwU,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3hOdow4ZPmrby7Q1wfPLEy'}, 'href': 'https://api.spotify.com/v1/artists/3hOdow4ZPmrby7Q1wfPLEy', 'id': '3hOdow4ZPmrby7Q1wfPLEy', 'name': 'Aries', 'type': 'artist', 'uri': 'spotify:artist:3hOdow4ZPmrby7Q1wfPLEy'}]",2021-11-26T18:52:44Z,0.777,0.702,4,-6.374,0.041,0.0308,0.0,0.0804,0.569,121.016
671,671,On the Run,0USo3RXf528L0lXUlQUErJ,153600,https://open.spotify.com/track/0USo3RXf528L0lXUlQUErJ,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7FGjkq9WfrRmBFL64ST0p9'}, 'href': 'https://api.spotify.com/v1/artists/7FGjkq9WfrRmBFL64ST0p9', 'id': '7FGjkq9WfrRmBFL64ST0p9', 'name': 'KillBunk', 'type': 'artist', 'uri': 'spotify:artist:7FGjkq9WfrRmBFL64ST0p9'}]",2021-09-28T20:22:03Z,0.745,0.656,6,-6.778,0.0353,0.00196,0.0,0.0896,0.493,124.93
680,680,alone in a room full of people,6D7Y1ifRZYfqaTvffJ2zGT,154814,https://open.spotify.com/track/6D7Y1ifRZYfqaTvffJ2zGT,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2cFrymmkijnjDg9SS92EPM'}, 'href': 'https://api.spotify.com/v1/artists/2cFrymmkijnjDg9SS92EPM', 'id': '2cFrymmkijnjDg9SS92EPM', 'name': 'blackbear', 'type': 'artist', 'uri': 'spotify:artist:2cFrymmkijnjDg9SS92EPM'}]",2021-08-24T19:05:22Z,0.637,0.853,4,-4.014,0.0853,0.2,0.0,0.311,0.648,162.093
682,682,apricot skies (feat. Bankrol Hayden),21FrSEBEZQX4RtRZv2dHlt,208101,https://open.spotify.com/track/21FrSEBEZQX4RtRZv2dHlt,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/69iZuswGpLplhnKBE0MxcA'}, 'href': 'https://api.spotify.com/v1/artists/69iZuswGpLplhnKBE0MxcA', 'id': '69iZuswGpLplhnKBE0MxcA', 'name': 'Nova Miller', 'type': 'artist', 'uri': 'spotify:artist:69iZuswGpLplhnKBE0MxcA'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0Yr4BBpK2dkCp2UsrJ9LZN'}, 'href': 'https://api.spotify.com/v1/artists/0Yr4BBpK2dkCp2UsrJ9LZN', 'id': '0Yr4BBpK2dkCp2UsrJ9LZN', 'name': 'Bankrol Hayden', 'type': 'artist', 'uri': 'spotify:artist:0Yr4BBpK2dkCp2UsrJ9LZN'}]",2021-08-18T10:07:48Z,0.639,0.776,7,-5.193,0.0736,0.0664,0.0,0.178,0.765,105.986
688,688,NOT SOBER (feat. Polo G & Stunna Gambino),1JXBNvlDEl2epKSJ9EOgKX,216000,https://open.spotify.com/track/1JXBNvlDEl2epKSJ9EOgKX,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2tIP7SsRs7vjIcLrU85W8J'}, 'href': 'https://api.spotify.com/v1/artists/2tIP7SsRs7vjIcLrU85W8J', 'id': '2tIP7SsRs7vjIcLrU85W8J', 'name': 'The Kid LAROI', 'type': 'artist', 'uri': 'spotify:artist:2tIP7SsRs7vjIcLrU85W8J'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6AgTAQt8XS6jRWi4sX7w49'}, 'href': 'https://api.spotify.com/v1/artists/6AgTAQt8XS6jRWi4sX7w49', 'id': '6AgTAQt8XS6jRWi4sX7w49', 'name': 'Polo G', 'type': 'artist', 'uri': 'spotify:artist:6AgTAQt8XS6jRWi4sX7w49'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/15ZjD8Gus20Miqw3fdOaXX'}, 'href': 'https://api.spotify.com/v1/artists/15ZjD8Gus20Miqw3fdOaXX', 'id': '15ZjD8Gus20Miqw3fdOaXX', 'name': 'Stunna Gambino', 'type': 'artist', 'uri': 'spotify:artist:15ZjD8Gus20Miqw3fdOaXX'}]",2021-07-29T01:51:30Z,0.671,0.639,2,-6.852,0.134,0.0928,0.0,0.0941,0.385,119.82
711,711,First Time,2eFjKl5cyPPYElDByCh6Tb,165779,https://open.spotify.com/track/2eFjKl5cyPPYElDByCh6Tb,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/45eNHdiiabvmbp4erw26rg'}, 'href': 'https://api.spotify.com/v1/artists/45eNHdiiabvmbp4erw26rg', 'id': '45eNHdiiabvmbp4erw26rg', 'name': 'ILLENIUM', 'type': 'artist', 'uri': 'spotify:artist:45eNHdiiabvmbp4erw26rg'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6ASri4ePR7RlsvIQgWPJpS'}, 'href': 'https://api.spotify.com/v1/artists/6ASri4ePR7RlsvIQgWPJpS', 'id': '6ASri4ePR7RlsvIQgWPJpS', 'name': 'iann dior', 'type': 'artist', 'uri': 'spotify:artist:6ASri4ePR7RlsvIQgWPJpS'}]",2021-05-28T20:32:50Z,0.526,0.667,9,-5.451,0.0437,0.0505,0.0,0.321,0.43,155.085
717,717,Flaws And Sins,2BSbCCbaSCzkOEZa6N5901,218348,https://open.spotify.com/track/2BSbCCbaSCzkOEZa6N5901,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4MCBfE4596Uoi2O4DtmEMz'}, 'href': 'https://api.spotify.com/v1/artists/4MCBfE4596Uoi2O4DtmEMz', 'id': '4MCBfE4596Uoi2O4DtmEMz', 'name': 'Juice WRLD', 'type': 'artist', 'uri': 'spotify:artist:4MCBfE4596Uoi2O4DtmEMz'}]",2021-05-23T20:29:38Z,0.709,0.662,8,-4.55,0.0766,0.00966,0.0,0.108,0.439,150.046
