,Unnamed: 0,song_names,song_ids,duration,song_urls,artists,added_at,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
378,378,CONVERSATIONS,32FMAbZAzs3D70UuvnN6y4,164174,https://open.spotify.com/track/32FMAbZAzs3D70UuvnN6y4,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3hOdow4ZPmrby7Q1wfPLEy'}, 'href': 'https://api.spotify.com/v1/artists/3hOdow4ZPmrby7Q1wfPLEy', 'id': '3hOdow4ZPmrby7Q1wfPLEy', 'name': 'Aries', 'type': 'artist', 'uri': 'spotify:artist:3hOdow4ZPmrby7Q1wfPLEy'}]",2022-05-14T05:10:16Z,0.674,0.721,7,-6.489,0.0293,0.13,9.57e-05,0.0464,0.757,132.053
407,407,No Offense,48g32e51Cb4z4zl2Yk93be,129630,https://open.spotify.com/track/48g32e51Cb4z4zl2Yk93be,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2wcrc3fjebDRLVdtRUa3pu'}, 'href': 'https://api.spotify.com/v1/artists/2wcrc3fjebDRLVdtRUa3pu', 'id': '2wcrc3fjebDRLVdtRUa3pu', 'name': 'Cal Scruby', 'type': 'artist', 'uri': 'spotify:artist:2wcrc3fjebDRLVdtRUa3pu'}]",2022-04-22T23:44:50Z,0.751,0.752,7,-4.698,0.111,0.355,1.03e-05,0.165,0.507,88.005
413,413,All Time Low,7f6DB3KvWZfEcm00Sefn8t,186458,https://open.spotify.com/track/7f6DB3KvWZfEcm00Sefn8t,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2rWCIhENZyPVDAeFC0ESWN'}, 'href': 'https://api.spotify.com/v1/artists/2rWCIhENZyPVDAeFC0ESWN', 'id': '2rWCIhENZyPVDAeFC0ESWN', 'name': 'Josh A', 'type': 'artist', 'uri': 'spotify:artist:2rWCIhENZyPVDAeFC0ESWN'}]",2022-04-22T20:52:33Z,0.744,0.555,5,-7.92,0.11,0.226,0.0,0.262,0.853,149.909
431,431,The Jackie (with J. Cole & Lil Tjay),15qKrPi4Kg0z7g9HlwWyeb,204434,https://open.spotify.com/track/15qKrPi4Kg0z7g9HlwWyeb,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/70gP6Ry4Uo0Yx6uzPIdaiJ'}, 'href': 'https://api.spotify.com/v1/artists/70gP6Ry4Uo0Yx6uzPIdaiJ', 'id': '70gP6Ry4Uo0Yx6uzPIdaiJ', 'name': 'Bas', 'type': 'artist', 'uri': 'spotify:artist:70gP6Ry4Uo0Yx6uzPIdaiJ'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6l3HvQ5sa6mXTsMTB19rO5'}, 'href': 'https://api.spotify.com/v1/artists/6l3HvQ5sa6mXTsMTB19rO5', 'id': '6l3HvQ5sa6mXTsMTB19rO5', 'name': 'J. Cole', 'type': 'artist', 'uri': 'spotify:artist:6l3HvQ5sa6mXTsMTB19rO5'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6jGMq4yGs7aQzuGsMgVgZR'}, 'href': 'https://api.spotify.com/v1/artists/6jGMq4yGs7aQzuGsMgVgZR', 'id': '6jGMq4yGs7aQzuGsMgVgZR', 'name': 'Lil Tjay', 'type': 'artist', 'uri': 'spotify:artist:6jGMq4yGs7aQzuGsMgVgZR'}]",2022-04-19T01:22:00Z,0.784,0.474,8,-6.139,0.0524,0.333,0.0,0.278,0.64,128.012
448,448,Drifting,5cSg8SdClubjZ32WrKwzAW,162711,https://open.spotify.com/track/5cSg8SdClubjZ32WrKwzAW,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2QuPPChZpqAai29uqulNFe'}, 'href': 'https://api.spotify.com/v1/artists/2QuPPChZpqAai29uqulNFe', 'id': '2QuPPChZpqAai29uqulNFe', 'name': 'Pretty Pacc', 'type': 'artist', 'uri': 'spotify:artist:2QuPPChZpqAai29uqulNFe'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3Ps6le7tj5BdNtdnfNgTU4'}, 'href': 'https://api.spotify.com/v1/artists/3Ps6le7tj5BdNtdnfNgTU4', 'id': '3Ps6le7tj5BdNtdnfNgTU4', 'name': '6 Dogs', 'type': 'artist', 'uri': 'spotify:artist:3Ps6le7tj5BdNtdnfNgTU4'}]",2022-04-13T22:23:00Z,0.731,0.803,8,-7.23,0.0506,0.249,0.0,0.0902,0.452,94.519
458,458,DEITY,5l5SMWVPhVlJOmYFzDmJvY,152727,https://open.spotify.com/track/5l5SMWVPhVlJOmYFzDmJvY,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3hOdow4ZPmrby7Q1wfPLEy'}, 'href': 'https://api.spotify.com/v1/artists/3hOdow4ZPmrby7Q1wfPLEy', 'id': '3hOdow4ZPmrby7Q1wfPLEy', 'name': 'Aries', 'type': 'artist', 'uri': 'spotify:artist:3hOdow4ZPmrby7Q1wfPLEy'}]",2022-04-12T02:03:43Z,0.746,0.548,7,-5.098,0.0533,0.148,2.21e-06,0.0984,0.498,87.946
465,465,CAROUSEL,7jahcsevTvePvdduUFVzpq,161400,https://open.spotify.com/track/7jahcsevTvePvdduUFVzpq,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3hOdow4ZPmrby7Q1wfPLEy'}, 'href': 'https://api.spotify.com/v1/artists/3hOdow4ZPmrby7Q1wfPLEy', 'id': '3hOdow4ZPmrby7Q1wfPLEy', 'name': 'Aries', 'type': 'artist', 'uri': 'spotify:artist:3hOdow4ZPmrby7Q1wfPLEy'}]",2022-04-12T01:36:37Z,0.541,0.773,8,-5.671,0.0537,0.13,0.0,0.215,0.551,149.887
466,466,FOOL'S GOLD,3nIlBeSIVnDbWFO3mExxV2,149843,https://open.spotify.com/track/3nIlBeSIVnDbWFO3mExxV2,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3hOdow4ZPmrby7Q1wfPLEy'}, 'href': 'https://api.spotify.com/v1/artists/3hOdow4ZPmrby7Q1wfPLEy', 'id': '3hOdow4ZPmrby7Q1wfPLEy', 'name': 'Aries', 'type': 'artist', 'uri': 'spotify:artist:3hOdow4ZPmrby7Q1wfPLEy'}]",2022-04-12T01:35:03Z,0.662,0.525,6,-8.546,0.0341,0.281,0.0,0.199,0.577,133.937
468,468,ONE PUNCH,4URdynWUR50mXggi06ilrJ,145371,https://open.spotify.com/track/4URdynWUR50mXggi06ilrJ,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3hOdow4ZPmrby7Q1wfPLEy'}, 'href': 'https://api.spotify.com/v1/artists/3hOdow4ZPmrby7Q1wfPLEy', 'id': '3hOdow4ZPmrby7Q1wfPLEy', 'name': 'Aries', 'type': 'artist', 'uri': 'spotify:artist:3hOdow4ZPmrby7Q1wfPLEy'}]",2022-04-12T01:28:20Z,0.643,0.617,4,-5.217,0.0405,0.131,0.0,0.258,0.432,87.502
490,490,regret,5TcasgWQuhtJhXv2RiIIu0,181260,https://open.spotify.com/track/5TcasgWQuhtJhXv2RiIIu0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6ASri4ePR7RlsvIQgWPJpS'}, 'href': 'https://api.spotify.com/v1/artists/6ASri4ePR7RlsvIQgWPJpS', 'id': '6ASri4ePR7RlsvIQgWPJpS', 'name': 'iann dior', 'type': 'artist', 'uri': 'spotify:artist:6ASri4ePR7RlsvIQgWPJpS'}]",2022-04-01T03:38:07Z,0.704,0.659,7,-5.47,0.103,0.14,0.0,0.113,0.398,159.985
492,492,heartbreak3r,3NXUqXUjmXvziJGXviRRkw,133120,https://open.spotify.com/track/3NXUqXUjmXvziJGXviRRkw,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6ASri4ePR7RlsvIQgWPJpS'}, 'href': 'https://api.spotify.com/v1/artists/6ASri4ePR7RlsvIQgWPJpS', 'id': '6ASri4ePR7RlsvIQgWPJpS', 'name': 'iann dior', 'type': 'artist', 'uri': 'spotify:artist:6ASri4ePR7RlsvIQgWPJpS'}]",2022-04-01T03:34:32Z,0.754,0.562,10,-7.53,0.0634,0.128,0.0,0.105,0.552,159.968
493,493,obvious (feat. Travis Barker),230lpiiOSSrkKBlthBeJfk,137413,https://open.spotify.com/track/230lpiiOSSrkKBlthBeJfk,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6ASri4ePR7RlsvIQgWPJpS'}, 'href': 'https://api.spotify.com/v1/artists/6ASri4ePR7RlsvIQgWPJpS', 'id': '6ASri4ePR7RlsvIQgWPJpS', 'name': 'iann dior', 'type': 'artist', 'uri': 'spotify:artist:6ASri4ePR7RlsvIQgWPJpS'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4exLIFE8sISLr28sqG1qNX'}, 'href': 'https://api.spotify.com/v1/artists/4exLIFE8sISLr28sqG1qNX', 'id': '4exLIFE8sISLr28sqG1qNX', 'name': 'Travis Barker', 'type': 'artist', 'uri': 'spotify:artist:4exLIFE8sISLr28sqG1qNX'}]",2022-04-01T03:30:40Z,0.629,0.726,6,-5.605,0.0396,0.00159,0.0,0.293,0.379,112.096
495,495,I might,2XOf1wURc66u5OvG809rIO,127733,https://open.spotify.com/track/2XOf1wURc66u5OvG809rIO,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6ASri4ePR7RlsvIQgWPJpS'}, 'href': 'https://api.spotify.com/v1/artists/6ASri4ePR7RlsvIQgWPJpS', 'id': '6ASri4ePR7RlsvIQgWPJpS', 'name': 'iann dior', 'type': 'artist', 'uri': 'spotify:artist:6ASri4ePR7RlsvIQgWPJpS'}]",2022-04-01T03:29:00Z,0.727,0.657,8,-7.186,0.0456,0.0467,0.0,0.193,0.423,150.051
520,520,Blow The Roof (with Kasbo & EVAN GIIA),6sooxXwLEwh812Ve4L5ovr,184919,https://open.spotify.com/track/6sooxXwLEwh812Ve4L5ovr,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7wg1qvie3KqDNQbAkTdbX0'}, 'href': 'https://api.spotify.com/v1/artists/7wg1qvie3KqDNQbAkTdbX0', 'id': '7wg1qvie3KqDNQbAkTdbX0', 'name': 'Louis The Child', 'type': 'artist', 'uri': 'spotify:artist:7wg1qvie3KqDNQbAkTdbX0'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1ikID9RZZMvkuBGDWrqajq'}, 'href': 'https://api.spotify.com/v1/artists/1ikID9RZZMvkuBGDWrqajq', 'id': '1ikID9RZZMvkuBGDWrqajq', 'name': 'Kasbo', 'type': 'artist', 'uri': 'spotify:artist:1ikID9RZZMvkuBGDWrqajq'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0D6BtvIkN3P9GHTa8KR24t'}, 'href': 'https://api.spotify.com/v1/artists/0D6BtvIkN3P9GHTa8KR24t', 'id': '0D6BtvIkN3P9GHTa8KR24t', 'name': 'EVAN GIIA', 'type': 'artist', 'uri': 'spotify:artist:0D6BtvIkN3P9GHTa8KR24t'}]",2022-03-25T15:11:56Z,0.593,0.824,4,-4.503,0.0633,0.0882,0.0,0.149,0.371,105.008
524,524,Better,7nn91SgkT5scOxPYLGSTzR,128746,https://open.spotify.com/track/7nn91SgkT5scOxPYLGSTzR,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1TMa2M8BSbJP1rqX83wALz'}, 'href': 'https://api.spotify.com/v1/artists/1TMa2M8BSbJP1rqX83wALz', 'id': '1TMa2M8BSbJP1rqX83wALz', 'name': 'Steerner', 'type': 'artist', 'uri': 'spotify:artist:1TMa2M8BSbJP1rqX83wALz'}]",2022-03-21T05:55:47Z,0.609,0.768,2,-7.013,0.0338,0.00451,2.68e-05,0.068,0.489,125.938
532,532,Breathe (feat. kaspara),7pDdE5FLqcNCvjxzRzm80r,175081,https://open.spotify.com/track/7pDdE5FLqcNCvjxzRzm80r,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6i1GVNJCyyssRwXmnaeEFH'}, 'href': 'https://api.spotify.com/v1/artists/6i1GVNJCyyssRwXmnaeEFH', 'id': '6i1GVNJCyyssRwXmnaeEFH', 'name': 'Syn Cole', 'type': 'artist', 'uri': 'spotify:artist:6i1GVNJCyyssRwXmnaeEFH'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4DTvSNQv43222tg1K7C8k2'}, 'href': 'https://api.spotify.com/v1/artists/4DTvSNQv43222tg1K7C8k2', 'id': '4DTvSNQv43222tg1K7C8k2', 'name': 'Kaspara', 'type': 'artist', 'uri': 'spotify:artist:4DTvSNQv43222tg1K7C8k2'}]",2022-03-21T05:21:35Z,0.753,0.749,6,-5.214,0.0314,0.0546,4.39e-06,0.166,0.589,121.988
548,548,IDGAF (with blackbear),6Jrdb6CFOJEGaHjaa6c4WR,140665,https://open.spotify.com/track/6Jrdb6CFOJEGaHjaa6c4WR,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Cd373x8qzC7SNUg5IToqp'}, 'href': 'https://api.spotify.com/v1/artists/1Cd373x8qzC7SNUg5IToqp', 'id': '1Cd373x8qzC7SNUg5IToqp', 'name': 'BoyWithUke', 'type': 'artist', 'uri': 'spotify:artist:1Cd373x8qzC7SNUg5IToqp'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2cFrymmkijnjDg9SS92EPM'}, 'href': 'https://api.spotify.com/v1/artists/2cFrymmkijnjDg9SS92EPM', 'id': '2cFrymmkijnjDg9SS92EPM', 'name': 'blackbear', 'type': 'artist', 'uri': 'spotify:artist:2cFrymmkijnjDg9SS92EPM'}]",2022-03-18T22:21:12Z,0.783,0.75,5,-5.762,0.078,0.426,0.0,0.241,0.88,97.953
585,585,No Chill (feat. Lil Xxel),5oh6lXsQ3mhw5PvcsJqvXg,167222,https://open.spotify.com/track/5oh6lXsQ3mhw5PvcsJqvXg,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7DMveApC7UnC2NPfPvlHSU'}, 'href': 'https://api.spotify.com/v1/artists/7DMveApC7UnC2NPfPvlHSU', 'id': '7DMveApC7UnC2NPfPvlHSU', 'name': 'Cheat Codes', 'type': 'artist', 'uri': 'spotify:artist:7DMveApC7UnC2NPfPvlHSU'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7iDeMFJKjI1ak40N3hoYOZ'}, 'href': 'https://api.spotify.com/v1/artists/7iDeMFJKjI1ak40N3hoYOZ', 'id': '7iDeMFJKjI1ak40N3hoYOZ', 'name': 'Lil Xxel', 'type': 'artist', 'uri': 'spotify:artist:7iDeMFJKjI1ak40N3hoYOZ'}]",2022-02-21T23:25:05Z,0.712,0.748,7,-4.866,0.0283,0.0143,0.0,0.203,0.845,122.22
590,590,Scars (feat. Yung Pinch),5vYFytw8LxagF6WbpK5imG,196728,https://open.spotify.com/track/5vYFytw8LxagF6WbpK5imG,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/76M2Ekj8bG8W7X2nbx2CpF'}, 'href': 'https://api.spotify.com/v1/artists/76M2Ekj8bG8W7X2nbx2CpF', 'id': '76M2Ekj8bG8W7X2nbx2CpF', 'name': 'NGHTMRE', 'type': 'artist', 'uri': 'spotify:artist:76M2Ekj8bG8W7X2nbx2CpF'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/61qMnYXa1GxSBoV3IiYKjZ'}, 'href': 'https://api.spotify.com/v1/artists/61qMnYXa1GxSBoV3IiYKjZ', 'id': '61qMnYXa1GxSBoV3IiYKjZ', 'name': 'Yung Pinch', 'type': 'artist', 'uri': 'spotify:artist:61qMnYXa1GxSBoV3IiYKjZ'}]",2022-02-20T22:24:58Z,0.705,0.809,5,-4.38,0.0772,0.0667,0.0,0.122,0.578,150.076
595,595,BETTER OFF DEAD,7MPxEoT36YBCDbrk3ng85S,155673,https://open.spotify.com/track/7MPxEoT36YBCDbrk3ng85S,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6Y64EaNqpqcZYTgs4c76gF'}, 'href': 'https://api.spotify.com/v1/artists/6Y64EaNqpqcZYTgs4c76gF', 'id': '6Y64EaNqpqcZYTgs4c76gF', 'name': 'jxdn', 'type': 'artist', 'uri': 'spotify:artist:6Y64EaNqpqcZYTgs4c76gF'}]",2022-01-04T16:59:28Z,0.684,0.672,10,-5.762,0.0341,0.151,0.0,0.116,0.381,93.965
608,608,Let You Down,52okn5MNA47tk87PeZJLEL,212120,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6fOMl44jA4Sp5b9PpYCkzz'}, 'href': 'https://api.spotify.com/v1/artists/6fOMl44jA4Sp5b9PpYCkzz', 'id': '6fOMl44jA4Sp5b9PpYCkzz', 'name': 'NF', 'type': 'artist', 'uri': 'spotify:artist:6fOMl44jA4Sp5b9PpYCkzz'}]",2022-01-03T18:46:03Z,0.662,0.714,5,-5.68,0.121,0.312,0.0,0.179,0.464,147.997
621,621,cheers (with Wiz Khalifa),41uMT21Z2Sts6UNsz19ZH5,201009,https://open.spotify.com/track/41uMT21Z2Sts6UNsz19ZH5,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2cFrymmkijnjDg9SS92EPM'}, 'href': 'https://api.spotify.com/v1/artists/2cFrymmkijnjDg9SS92EPM', 'id': '2cFrymmkijnjDg9SS92EPM', 'name': 'blackbear', 'type': 'artist', 'uri': 'spotify:artist:2cFrymmkijnjDg9SS92EPM'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/137W8MRPWKqSmrBGDBFSop'}, 'href': 'https://api.spotify.com/v1/artists/137W8MRPWKqSmrBGDBFSop', 'id': '137W8MRPWKqSmrBGDBFSop', 'name': 'Wiz Khalifa', 'type': 'artist', 'uri': 'spotify:artist:137W8MRPWKqSmrBGDBFSop'}]",2021-12-23T22:27:29Z,0.795,0.642,9,-4.431,0.0288,0.0509,0.0,0.17,0.669,97.999
631,631,Sunroof,3RfTeIrWS8LNrfHYwechtt,163025,https://open.spotify.com/track/3RfTeIrWS8LNrfHYwechtt,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7qmpXeNz2ojlMl2EEfkeLs'}, 'href': 'https://api.spotify.com/v1/artists/7qmpXeNz2ojlMl2EEfkeLs', 'id': '7qmpXeNz2ojlMl2EEfkeLs', 'name': 'Nicky Youre', 'type': 'artist', 'uri': 'spotify:artist:7qmpXeNz2ojlMl2EEfkeLs'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/38PzLQE4GW8o7A18oGhi0x'}, 'href': 'https://api.spotify.com/v1/artists/38PzLQE4GW8o7A18oGhi0x', 'id': '38PzLQE4GW8o7A18oGhi0x', 'name': 'dazy', 'type': 'artist', 'uri': 'spotify:artist:38PzLQE4GW8o7A18oGhi0x'}]",2021-12-11T21:04:30Z,0.768,0.716,10,-5.11,0.0404,0.35,0.0,0.15,0.841,131.43
635,635,Relocate,1AtC4WzAiT2RoDEkGknqMT,208188,https://open.spotify.com/track/1AtC4WzAiT2RoDEkGknqMT,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4MCBfE4596Uoi2O4DtmEMz'}, 'href': 'https://api.spotify.com/v1/artists/4MCBfE4596Uoi2O4DtmEMz', 'id': '4MCBfE4596Uoi2O4DtmEMz', 'name': 'Juice WRLD', 'type': 'artist', 'uri': 'spotify:artist:4MCBfE4596Uoi2O4DtmEMz'}]",2021-12-10T18:50:43Z,0.706,0.59,10,-6.403,0.0619,0.114,0.0,0.128,0.462,82.973
645,645,Sleep While I Drive (feat. Ashe),1g6v42WOMBWC8V9UpwciiH,204933,https://open.spotify.com/track/1g6v42WOMBWC8V9UpwciiH,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3ApUX1o6oSz321MMECyIYd'}, 'href': 'https://api.spotify.com/v1/artists/3ApUX1o6oSz321MMECyIYd', 'id': '3ApUX1o6oSz321MMECyIYd', 'name': 'Quinn XCII', 'type': 'artist', 'uri': 'spotify:artist:3ApUX1o6oSz321MMECyIYd'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6P5NO5hzJbuOqSdyPB7SJM'}, 'href': 'https://api.spotify.com/v1/artists/6P5NO5hzJbuOqSdyPB7SJM', 'id': '6P5NO5hzJbuOqSdyPB7SJM', 'name': 'Ashe', 'type': 'artist', 'uri': 'spotify:artist:6P5NO5hzJbuOqSdyPB7SJM'}]",2021-12-01T20:10:28Z,0.716,0.768,5,-6.46,0.04,0.00207,7.28e-06,0.116,0.796,127.927
646,646,Candle,0XNu9Mqd7TLnKRNVHpe6T5,214520,https://open.spotify.com/track/0XNu9Mqd7TLnKRNVHpe6T5,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3ApUX1o6oSz321MMECyIYd'}, 'href': 'https://api.spotify.com/v1/artists/3ApUX1o6oSz321MMECyIYd', 'id': '3ApUX1o6oSz321MMECyIYd', 'name': 'Quinn XCII', 'type': 'artist', 'uri': 'spotify:artist:3ApUX1o6oSz321MMECyIYd'}]",2021-12-01T20:04:20Z,0.77,0.703,3,-6.032,0.0358,0.124,0.0,0.0626,0.873,94.959
653,653,RIDING,4JnX8tY9me7jHqDwgifhwU,145867,https://open.spotify.com/track/4JnX8tY9me7jHqDwgifhwU,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3hOdow4ZPmrby7Q1wfPLEy'}, 'href': 'https://api.spotify.com/v1/artists/3hOdow4ZPmrby7Q1wfPLEy', 'id': '3hOdow4ZPmrby7Q1wfPLEy', 'name': 'Aries', 'type': 'artist', 'uri': 'spotify:artist:3hOdow4ZPmrby7Q1wfPLEy'}]",2021-11-26T18:52:44Z,0.777,0.702,4,-6.374,0.041,0.0308,0.0,0.0804,0.569,121.016
671,671,On the Run,0USo3RXf528L0lXUlQUErJ,153600,https://open.spotify.com/track/0USo3RXf528L0lXUlQUErJ,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7FGjkq9WfrRmBFL64ST0p9'}, 'href': 'https://api.spotify.com/v1/artists/7FGjkq9WfrRmBFL64ST0p9', 'id': '7FGjkq9WfrRmBFL64ST0p9', 'name': 'KillBunk', 'type': 'artist', 'uri': 'spotify:artist:7FGjkq9WfrRmBFL64ST0p9'}]",2021-09-28T20:22:03Z,0.745,0.656,6,-6.778,0.0353,0.00196,0.0,0.0896,0.493,124.93
674,674,All I Know,2PhkfivkmbqEPpkxH4wi6W,133624,https://open.spotify.com/track/2PhkfivkmbqEPpkxH4wi6W,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0WvTK38rXqPCD5pZMDuX20'}, 'href': 'https://api.spotify.com/v1/artists/0WvTK38rXqPCD5pZMDuX20', 'id': '0WvTK38rXqPCD5pZMDuX20', 'name': 'Oliver Francis', 'type': 'artist', 'uri': 'spotify:artist:0WvTK38rXqPCD5pZMDuX20'}]",2021-09-09T20:13:17Z,0.554,0.801,10,-3.94,0.0876,0.466,0.0,0.103,0.46,145.148
682,682,apricot skies (feat. Bankrol Hayden),21FrSEBEZQX4RtRZv2dHlt,208101,https://open.spotify.com/track/21FrSEBEZQX4RtRZv2dHlt,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/69iZuswGpLplhnKBE0MxcA'}, 'href': 'https://api.spotify.com/v1/artists/69iZuswGpLplhnKBE0MxcA', 'id': '69iZuswGpLplhnKBE0MxcA', 'name': 'Nova Miller', 'type': 'artist', 'uri': 'spotify:artist:69iZuswGpLplhnKBE0MxcA'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0Yr4BBpK2dkCp2UsrJ9LZN'}, 'href': 'https://api.spotify.com/v1/artists/0Yr4BBpK2dkCp2UsrJ9LZN', 'id': '0Yr4BBpK2dkCp2UsrJ9LZN', 'name': 'Bankrol Hayden', 'type': 'artist', 'uri': 'spotify:artist:0Yr4BBpK2dkCp2UsrJ9LZN'}]",2021-08-18T10:07:48Z,0.639,0.776,7,-5.193,0.0736,0.0664,0.0,0.178,0.765,105.986
688,688,NOT SOBER (feat. Polo G & Stunna Gambino),1JXBNvlDEl2epKSJ9EOgKX,216000,https://open.spotify.com/track/1JXBNvlDEl2epKSJ9EOgKX,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2tIP7SsRs7vjIcLrU85W8J'}, 'href': 'https://api.spotify.com/v1/artists/2tIP7SsRs7vjIcLrU85W8J', 'id': '2tIP7SsRs7vjIcLrU85W8J', 'name': 'The Kid LAROI', 'type': 'artist', 'uri': 'spotify:artist:2tIP7SsRs7vjIcLrU85W8J'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6AgTAQt8XS6jRWi4sX7w49'}, 'href': 'https://api.spotify.com/v1/artists/6AgTAQt8XS6jRWi4sX7w49', 'id': '6AgTAQt8XS6jRWi4sX7w49', 'name': 'Polo G', 'type': 'artist', 'uri': 'spotify:artist:6AgTAQt8XS6jRWi4sX7w49'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/15ZjD8Gus20Miqw3fdOaXX'}, 'href': 'https://api.spotify.com/v1/artists/15ZjD8Gus20Miqw3fdOaXX', 'id': '15ZjD8Gus20Miqw3fdOaXX', 'name': 'Stunna Gambino', 'type': 'artist', 'uri': 'spotify:artist:15ZjD8Gus20Miqw3fdOaXX'}]",2021-07-29T01:51:30Z,0.671,0.639,2,-6.852,0.134,0.0928,0.0,0.0941,0.385,119.82
702,702,Parked Cars (feat. KYLE & Kota the Friend),3dQIjb8RUcUZJxHCbX5Gs5,216933,https://open.spotify.com/track/3dQIjb8RUcUZJxHCbX5Gs5,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6WZfEqqsYujHTUDuNd5Lbc'}, 'href': 'https://api.spotify.com/v1/artists/6WZfEqqsYujHTUDuNd5Lbc', 'id': '6WZfEqqsYujHTUDuNd5Lbc', 'name': 'Travis Thompson', 'type': 'artist', 'uri': 'spotify:artist:6WZfEqqsYujHTUDuNd5Lbc'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4qBgvVog0wzW75IQ48mU7v'}, 'href': 'https://api.spotify.com/v1/artists/4qBgvVog0wzW75IQ48mU7v', 'id': '4qBgvVog0wzW75IQ48mU7v', 'name': 'KYLE', 'type': 'artist', 'uri': 'spotify:artist:4qBgvVog0wzW75IQ48mU7v'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2AfU5LYBVCiCtuCCfM7uVX'}, 'href': 'https://api.spotify.com/v1/artists/2AfU5LYBVCiCtuCCfM7uVX', 'id': '2AfU5LYBVCiCtuCCfM7uVX', 'name': 'Kota the Friend', 'type': 'artist', 'uri': 'spotify:artist:2AfU5LYBVCiCtuCCfM7uVX'}]",2021-06-29T17:40:47Z,0.748,0.527,9,-8.48,0.0754,0.103,0.0,0.243,0.538,142.908
717,717,Flaws And Sins,2BSbCCbaSCzkOEZa6N5901,218348,https://open.spotify.com/track/2BSbCCbaSCzkOEZa6N5901,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4MCBfE4596Uoi2O4DtmEMz'}, 'href': 'https://api.spotify.com/v1/artists/4MCBfE4596Uoi2O4DtmEMz', 'id': '4MCBfE4596Uoi2O4DtmEMz', 'name': 'Juice WRLD', 'type': 'artist', 'uri': 'spotify:artist:4MCBfE4596Uoi2O4DtmEMz'}]",2021-05-23T20:29:38Z,0.709,0.662,8,-4.55,0.0766,0.00966,0.0,0.108,0.439,150.046
