,Unnamed: 0,song_names,song_ids,duration,song_urls,artists,added_at,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
315,315,楽園,6X9m9JRk2ypGusClUBraII,225333,https://open.spotify.com/track/6X9m9JRk2ypGusClUBraII,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2QgdUzpKFNxey5IuwvsGBL'}, 'href': 'https://api.spotify.com/v1/artists/2QgdUzpKFNxey5IuwvsGBL', 'id': '2QgdUzpKFNxey5IuwvsGBL', 'name': 'Fujifabric', 'type': 'artist', 'uri': 'spotify:artist:2QgdUzpKFNxey5IuwvsGBL'}]",2022-06-19T05:21:52Z,0.561,0.822,2,-5.078,0.0848,0.00469,2.71e-06,0.092,0.431,97.954
316,316,Kaikai Kitan,6y4GYuZszeXNOXuBFsJlos,221426,https://open.spotify.com/track/6y4GYuZszeXNOXuBFsJlos,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/58oPVy7oihAEXE0Ott6JOf'}, 'href': 'https://api.spotify.com/v1/artists/58oPVy7oihAEXE0Ott6JOf', 'id': '58oPVy7oihAEXE0Ott6JOf', 'name': 'Eve', 'type': 'artist', 'uri': 'spotify:artist:58oPVy7oihAEXE0Ott6JOf'}]",2022-06-19T05:21:49Z,0.584,0.911,5,-3.515,0.09,0.0119,0.0,0.119,0.606,92.502
318,318,Sign,3pUeCDzHNM0yHN0FoPEadN,233960,https://open.spotify.com/track/3pUeCDzHNM0yHN0FoPEadN,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0M6zW75xJfkFNrxxawEdLz'}, 'href': 'https://api.spotify.com/v1/artists/0M6zW75xJfkFNrxxawEdLz', 'id': '0M6zW75xJfkFNrxxawEdLz', 'name': '内田彩', 'type': 'artist', 'uri': 'spotify:artist:0M6zW75xJfkFNrxxawEdLz'}]",2022-06-19T05:21:47Z,0.633,0.854,1,-3.506,0.044,0.0275,0.0,0.337,0.81,101.972
340,340,Counting Stars,6sy3LkhNFjJWlaeSMNwQ62,257839,https://open.spotify.com/track/6sy3LkhNFjJWlaeSMNwQ62,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5Pwc4xIPtQLFEnJriah9YJ'}, 'href': 'https://api.spotify.com/v1/artists/5Pwc4xIPtQLFEnJriah9YJ', 'id': '5Pwc4xIPtQLFEnJriah9YJ', 'name': 'OneRepublic', 'type': 'artist', 'uri': 'spotify:artist:5Pwc4xIPtQLFEnJriah9YJ'}]",2022-06-05T06:05:17Z,0.664,0.705,1,-4.972,0.0382,0.0654,0.0,0.115,0.477,122.017
346,346,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,1oFAF1hdPOickyHgbuRjyX,191013,https://open.spotify.com/track/1oFAF1hdPOickyHgbuRjyX,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ'}, 'href': 'https://api.spotify.com/v1/artists/1Xyo4u8uXC1ZmMpatF05PJ', 'id': '1Xyo4u8uXC1ZmMpatF05PJ', 'name': 'The Weeknd', 'type': 'artist', 'uri': 'spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR'}, 'href': 'https://api.spotify.com/v1/artists/66CXWjxzNUsdJxJ2JdwvnR', 'id': '66CXWjxzNUsdJxJ2JdwvnR', 'name': 'Ariana Grande', 'type': 'artist', 'uri': 'spotify:artist:66CXWjxzNUsdJxJ2JdwvnR'}]",2022-06-05T03:58:13Z,0.65,0.825,0,-4.645,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091
361,361,Die For Me (feat. Future & Halsey),2C6WXnmZ66tHhHlnvwePiK,245266,https://open.spotify.com/track/2C6WXnmZ66tHhHlnvwePiK,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/246dkjvS1zLTtiykXe5h60'}, 'href': 'https://api.spotify.com/v1/artists/246dkjvS1zLTtiykXe5h60', 'id': '246dkjvS1zLTtiykXe5h60', 'name': 'Post Malone', 'type': 'artist', 'uri': 'spotify:artist:246dkjvS1zLTtiykXe5h60'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/26VFTg2z8YR0cCuwLzESi2'}, 'href': 'https://api.spotify.com/v1/artists/26VFTg2z8YR0cCuwLzESi2', 'id': '26VFTg2z8YR0cCuwLzESi2', 'name': 'Halsey', 'type': 'artist', 'uri': 'spotify:artist:26VFTg2z8YR0cCuwLzESi2'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i'}, 'href': 'https://api.spotify.com/v1/artists/1RyvyyTE3xzB2ZywiAwp0i', 'id': '1RyvyyTE3xzB2ZywiAwp0i', 'name': 'Future', 'type': 'artist', 'uri': 'spotify:artist:1RyvyyTE3xzB2ZywiAwp0i'}]",2022-06-05T01:26:07Z,0.614,0.66,0,-2.848,0.0441,0.19,0.0,0.211,0.452,145.01
362,362,Circles,21jGcNKet2qwijlDFuPiPb,215280,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/246dkjvS1zLTtiykXe5h60'}, 'href': 'https://api.spotify.com/v1/artists/246dkjvS1zLTtiykXe5h60', 'id': '246dkjvS1zLTtiykXe5h60', 'name': 'Post Malone', 'type': 'artist', 'uri': 'spotify:artist:246dkjvS1zLTtiykXe5h60'}]",2022-06-05T01:19:15Z,0.695,0.762,0,-3.497,0.0395,0.192,0.00244,0.0863,0.553,120.042
378,378,CONVERSATIONS,32FMAbZAzs3D70UuvnN6y4,164174,https://open.spotify.com/track/32FMAbZAzs3D70UuvnN6y4,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3hOdow4ZPmrby7Q1wfPLEy'}, 'href': 'https://api.spotify.com/v1/artists/3hOdow4ZPmrby7Q1wfPLEy', 'id': '3hOdow4ZPmrby7Q1wfPLEy', 'name': 'Aries', 'type': 'artist', 'uri': 'spotify:artist:3hOdow4ZPmrby7Q1wfPLEy'}]",2022-05-14T05:10:16Z,0.674,0.721,7,-6.489,0.0293,0.13,9.57e-05,0.0464,0.757,132.053
442,442,High,3t4KHjd8uQpJJ2fa0fRIpR,175163,https://open.spotify.com/track/3t4KHjd8uQpJJ2fa0fRIpR,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/69GGBxA162lTqCwzJG5jLp'}, 'href': 'https://api.spotify.com/v1/artists/69GGBxA162lTqCwzJG5jLp', 'id': '69GGBxA162lTqCwzJG5jLp', 'name': 'The Chainsmokers', 'type': 'artist', 'uri': 'spotify:artist:69GGBxA162lTqCwzJG5jLp'}]",2022-04-13T22:48:48Z,0.601,0.787,0,-6.178,0.031,0.0492,0.0,0.142,0.525,134.981
465,465,CAROUSEL,7jahcsevTvePvdduUFVzpq,161400,https://open.spotify.com/track/7jahcsevTvePvdduUFVzpq,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3hOdow4ZPmrby7Q1wfPLEy'}, 'href': 'https://api.spotify.com/v1/artists/3hOdow4ZPmrby7Q1wfPLEy', 'id': '3hOdow4ZPmrby7Q1wfPLEy', 'name': 'Aries', 'type': 'artist', 'uri': 'spotify:artist:3hOdow4ZPmrby7Q1wfPLEy'}]",2022-04-12T01:36:37Z,0.541,0.773,8,-5.671,0.0537,0.13,0.0,0.215,0.551,149.887
469,469,SANTA MONICA,2h3jBh2kDDRSDbwzJqelFx,165034,https://open.spotify.com/track/2h3jBh2kDDRSDbwzJqelFx,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3hOdow4ZPmrby7Q1wfPLEy'}, 'href': 'https://api.spotify.com/v1/artists/3hOdow4ZPmrby7Q1wfPLEy', 'id': '3hOdow4ZPmrby7Q1wfPLEy', 'name': 'Aries', 'type': 'artist', 'uri': 'spotify:artist:3hOdow4ZPmrby7Q1wfPLEy'}]",2022-04-12T01:26:58Z,0.708,0.667,4,-5.854,0.0356,0.16,0.000683,0.183,0.616,145.976
485,485,Worlds Collide - Edison Cole Remix,3JqpIjrQfmW68YkpxXWPL4,192413,https://open.spotify.com/track/3JqpIjrQfmW68YkpxXWPL4,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4j5KBTO4tk7up54ZirNGvK'}, 'href': 'https://api.spotify.com/v1/artists/4j5KBTO4tk7up54ZirNGvK', 'id': '4j5KBTO4tk7up54ZirNGvK', 'name': 'NERVO', 'type': 'artist', 'uri': 'spotify:artist:4j5KBTO4tk7up54ZirNGvK'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2OJbBoEtM6pqm96ke1vNiY'}, 'href': 'https://api.spotify.com/v1/artists/2OJbBoEtM6pqm96ke1vNiY', 'id': '2OJbBoEtM6pqm96ke1vNiY', 'name': 'Edison Cole', 'type': 'artist', 'uri': 'spotify:artist:2OJbBoEtM6pqm96ke1vNiY'}]",2022-04-07T16:00:58Z,0.631,0.862,8,-4.114,0.0515,0.0149,6.23e-05,0.103,0.438,145.01
490,490,regret,5TcasgWQuhtJhXv2RiIIu0,181260,https://open.spotify.com/track/5TcasgWQuhtJhXv2RiIIu0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6ASri4ePR7RlsvIQgWPJpS'}, 'href': 'https://api.spotify.com/v1/artists/6ASri4ePR7RlsvIQgWPJpS', 'id': '6ASri4ePR7RlsvIQgWPJpS', 'name': 'iann dior', 'type': 'artist', 'uri': 'spotify:artist:6ASri4ePR7RlsvIQgWPJpS'}]",2022-04-01T03:38:07Z,0.704,0.659,7,-5.47,0.103,0.14,0.0,0.113,0.398,159.985
493,493,obvious (feat. Travis Barker),230lpiiOSSrkKBlthBeJfk,137413,https://open.spotify.com/track/230lpiiOSSrkKBlthBeJfk,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6ASri4ePR7RlsvIQgWPJpS'}, 'href': 'https://api.spotify.com/v1/artists/6ASri4ePR7RlsvIQgWPJpS', 'id': '6ASri4ePR7RlsvIQgWPJpS', 'name': 'iann dior', 'type': 'artist', 'uri': 'spotify:artist:6ASri4ePR7RlsvIQgWPJpS'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4exLIFE8sISLr28sqG1qNX'}, 'href': 'https://api.spotify.com/v1/artists/4exLIFE8sISLr28sqG1qNX', 'id': '4exLIFE8sISLr28sqG1qNX', 'name': 'Travis Barker', 'type': 'artist', 'uri': 'spotify:artist:4exLIFE8sISLr28sqG1qNX'}]",2022-04-01T03:30:40Z,0.629,0.726,6,-5.605,0.0396,0.00159,0.0,0.293,0.379,112.096
495,495,I might,2XOf1wURc66u5OvG809rIO,127733,https://open.spotify.com/track/2XOf1wURc66u5OvG809rIO,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6ASri4ePR7RlsvIQgWPJpS'}, 'href': 'https://api.spotify.com/v1/artists/6ASri4ePR7RlsvIQgWPJpS', 'id': '6ASri4ePR7RlsvIQgWPJpS', 'name': 'iann dior', 'type': 'artist', 'uri': 'spotify:artist:6ASri4ePR7RlsvIQgWPJpS'}]",2022-04-01T03:29:00Z,0.727,0.657,8,-7.186,0.0456,0.0467,0.0,0.193,0.423,150.051
503,503,Story Of My Life (feat. Trippie Redd) - Heavy Edit,2rriGtzyIlyi6ZeHeg8iem,240608,https://open.spotify.com/track/2rriGtzyIlyi6ZeHeg8iem,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/45eNHdiiabvmbp4erw26rg'}, 'href': 'https://api.spotify.com/v1/artists/45eNHdiiabvmbp4erw26rg', 'id': '45eNHdiiabvmbp4erw26rg', 'name': 'ILLENIUM', 'type': 'artist', 'uri': 'spotify:artist:45eNHdiiabvmbp4erw26rg'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4iDroUFo89Y7YBsdDTBmTD'}, 'href': 'https://api.spotify.com/v1/artists/4iDroUFo89Y7YBsdDTBmTD', 'id': '4iDroUFo89Y7YBsdDTBmTD', 'name': 'Sueco', 'type': 'artist', 'uri': 'spotify:artist:4iDroUFo89Y7YBsdDTBmTD'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6Xgp2XMz1fhVYe7i6yNAax'}, 'href': 'https://api.spotify.com/v1/artists/6Xgp2XMz1fhVYe7i6yNAax', 'id': '6Xgp2XMz1fhVYe7i6yNAax', 'name': 'Trippie Redd', 'type': 'artist', 'uri': 'spotify:artist:6Xgp2XMz1fhVYe7i6yNAax'}]",2022-03-28T19:47:05Z,0.537,0.884,0,-4.088,0.0428,0.0121,1.71e-06,0.113,0.397,97.024
508,508,Outta My Mind,2Jnxa1FAjMERv4tleZCrK0,200595,https://open.spotify.com/track/2Jnxa1FAjMERv4tleZCrK0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0daugAjUgbJSqdlyYNwIbT'}, 'href': 'https://api.spotify.com/v1/artists/0daugAjUgbJSqdlyYNwIbT', 'id': '0daugAjUgbJSqdlyYNwIbT', 'name': 'Vicetone', 'type': 'artist', 'uri': 'spotify:artist:0daugAjUgbJSqdlyYNwIbT'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3mtMYdixrk5Vezg5QbCsjK'}, 'href': 'https://api.spotify.com/v1/artists/3mtMYdixrk5Vezg5QbCsjK', 'id': '3mtMYdixrk5Vezg5QbCsjK', 'name': 'Allison Kaplan', 'type': 'artist', 'uri': 'spotify:artist:3mtMYdixrk5Vezg5QbCsjK'}]",2022-03-26T05:45:35Z,0.613,0.89,6,-2.164,0.0485,0.000707,0.0196,0.132,0.666,125.951
509,509,Elevate,6HSENRdnjVJ6GqymOdDWsx,215100,https://open.spotify.com/track/6HSENRdnjVJ6GqymOdDWsx,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0daugAjUgbJSqdlyYNwIbT'}, 'href': 'https://api.spotify.com/v1/artists/0daugAjUgbJSqdlyYNwIbT', 'id': '0daugAjUgbJSqdlyYNwIbT', 'name': 'Vicetone', 'type': 'artist', 'uri': 'spotify:artist:0daugAjUgbJSqdlyYNwIbT'}]",2022-03-26T05:44:20Z,0.625,0.898,7,-3.604,0.0302,0.233,0.0168,0.238,0.894,125.025
520,520,Blow The Roof (with Kasbo & EVAN GIIA),6sooxXwLEwh812Ve4L5ovr,184919,https://open.spotify.com/track/6sooxXwLEwh812Ve4L5ovr,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7wg1qvie3KqDNQbAkTdbX0'}, 'href': 'https://api.spotify.com/v1/artists/7wg1qvie3KqDNQbAkTdbX0', 'id': '7wg1qvie3KqDNQbAkTdbX0', 'name': 'Louis The Child', 'type': 'artist', 'uri': 'spotify:artist:7wg1qvie3KqDNQbAkTdbX0'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1ikID9RZZMvkuBGDWrqajq'}, 'href': 'https://api.spotify.com/v1/artists/1ikID9RZZMvkuBGDWrqajq', 'id': '1ikID9RZZMvkuBGDWrqajq', 'name': 'Kasbo', 'type': 'artist', 'uri': 'spotify:artist:1ikID9RZZMvkuBGDWrqajq'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0D6BtvIkN3P9GHTa8KR24t'}, 'href': 'https://api.spotify.com/v1/artists/0D6BtvIkN3P9GHTa8KR24t', 'id': '0D6BtvIkN3P9GHTa8KR24t', 'name': 'EVAN GIIA', 'type': 'artist', 'uri': 'spotify:artist:0D6BtvIkN3P9GHTa8KR24t'}]",2022-03-25T15:11:56Z,0.593,0.824,4,-4.503,0.0633,0.0882,0.0,0.149,0.371,105.008
524,524,Better,7nn91SgkT5scOxPYLGSTzR,128746,https://open.spotify.com/track/7nn91SgkT5scOxPYLGSTzR,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1TMa2M8BSbJP1rqX83wALz'}, 'href': 'https://api.spotify.com/v1/artists/1TMa2M8BSbJP1rqX83wALz', 'id': '1TMa2M8BSbJP1rqX83wALz', 'name': 'Steerner', 'type': 'artist', 'uri': 'spotify:artist:1TMa2M8BSbJP1rqX83wALz'}]",2022-03-21T05:55:47Z,0.609,0.768,2,-7.013,0.0338,0.00451,2.68e-05,0.068,0.489,125.938
531,531,Over It,4T4Hfnrf0UE1JOSCFZrHDE,208793,https://open.spotify.com/track/4T4Hfnrf0UE1JOSCFZrHDE,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4yd7yIMgOjvfUnubRvz3YT'}, 'href': 'https://api.spotify.com/v1/artists/4yd7yIMgOjvfUnubRvz3YT', 'id': '4yd7yIMgOjvfUnubRvz3YT', 'name': 'pilton', 'type': 'artist', 'uri': 'spotify:artist:4yd7yIMgOjvfUnubRvz3YT'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0wCmTfNdXc6UbsqIg9pcuP'}, 'href': 'https://api.spotify.com/v1/artists/0wCmTfNdXc6UbsqIg9pcuP', 'id': '0wCmTfNdXc6UbsqIg9pcuP', 'name': 'Edgar Sandoval Jr', 'type': 'artist', 'uri': 'spotify:artist:0wCmTfNdXc6UbsqIg9pcuP'}]",2022-03-21T05:21:38Z,0.688,0.674,1,-6.288,0.0775,0.199,0.0,0.0835,0.774,105.029
537,537,Enjoy The Moment,7vgZq0er8ZJ98XsxLxpSlN,138107,https://open.spotify.com/track/7vgZq0er8ZJ98XsxLxpSlN,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4xV2bSEFsZbpyp49kOQMKg'}, 'href': 'https://api.spotify.com/v1/artists/4xV2bSEFsZbpyp49kOQMKg', 'id': '4xV2bSEFsZbpyp49kOQMKg', 'name': 'Recens', 'type': 'artist', 'uri': 'spotify:artist:4xV2bSEFsZbpyp49kOQMKg'}]",2022-03-21T05:08:35Z,0.681,0.809,6,-5.77,0.0407,0.00406,0.00984,0.134,0.435,123.012
538,538,Up All Night (feat. Afrojack),5k1uIPpsHmnbWFr4nbpdYb,160906,https://open.spotify.com/track/5k1uIPpsHmnbWFr4nbpdYb,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4mrBetqy378Jf1y6NLszlx'}, 'href': 'https://api.spotify.com/v1/artists/4mrBetqy378Jf1y6NLszlx', 'id': '4mrBetqy378Jf1y6NLszlx', 'name': 'VINAI', 'type': 'artist', 'uri': 'spotify:artist:4mrBetqy378Jf1y6NLszlx'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3tLvKk2N4IGhT3aZceW2Hy'}, 'href': 'https://api.spotify.com/v1/artists/3tLvKk2N4IGhT3aZceW2Hy', 'id': '3tLvKk2N4IGhT3aZceW2Hy', 'name': 'Hard Lights', 'type': 'artist', 'uri': 'spotify:artist:3tLvKk2N4IGhT3aZceW2Hy'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4D75GcNG95ebPtNvoNVXhz'}, 'href': 'https://api.spotify.com/v1/artists/4D75GcNG95ebPtNvoNVXhz', 'id': '4D75GcNG95ebPtNvoNVXhz', 'name': 'Afrojack', 'type': 'artist', 'uri': 'spotify:artist:4D75GcNG95ebPtNvoNVXhz'}]",2022-03-20T03:49:34Z,0.637,0.868,1,-4.921,0.0555,0.0426,2.12e-05,0.288,0.444,100.048
540,540,Get Away (feat. Rama Duke),7G2Ax4k5WN0fGlQZQKWXwr,126190,https://open.spotify.com/track/7G2Ax4k5WN0fGlQZQKWXwr,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/53M4Iv2RkzzxFFvW2B1jhC'}, 'href': 'https://api.spotify.com/v1/artists/53M4Iv2RkzzxFFvW2B1jhC', 'id': '53M4Iv2RkzzxFFvW2B1jhC', 'name': 'Breathe Carolina', 'type': 'artist', 'uri': 'spotify:artist:53M4Iv2RkzzxFFvW2B1jhC'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7HMpxXbzJOXYZyRiV0hvZn'}, 'href': 'https://api.spotify.com/v1/artists/7HMpxXbzJOXYZyRiV0hvZn', 'id': '7HMpxXbzJOXYZyRiV0hvZn', 'name': 'Asketa & Natan Chaim', 'type': 'artist', 'uri': 'spotify:artist:7HMpxXbzJOXYZyRiV0hvZn'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3X99p7B7g1mSgjDeQwb0dp'}, 'href': 'https://api.spotify.com/v1/artists/3X99p7B7g1mSgjDeQwb0dp', 'id': '3X99p7B7g1mSgjDeQwb0dp', 'name': 'Rama Duke', 'type': 'artist', 'uri': 'spotify:artist:3X99p7B7g1mSgjDeQwb0dp'}]",2022-03-20T03:42:31Z,0.516,0.958,0,-1.802,0.0698,0.00323,8.65e-05,0.315,0.538,126.039
546,546,Under Control (feat. Hurts),352zfYbDFG8sxkmOAhVeuj,184373,https://open.spotify.com/track/352zfYbDFG8sxkmOAhVeuj,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7CajNmpbOovFoOoasH2HaY'}, 'href': 'https://api.spotify.com/v1/artists/7CajNmpbOovFoOoasH2HaY', 'id': '7CajNmpbOovFoOoasH2HaY', 'name': 'Calvin Harris', 'type': 'artist', 'uri': 'spotify:artist:7CajNmpbOovFoOoasH2HaY'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4AVFqumd2ogHFlRbKIjp1t'}, 'href': 'https://api.spotify.com/v1/artists/4AVFqumd2ogHFlRbKIjp1t', 'id': '4AVFqumd2ogHFlRbKIjp1t', 'name': 'Alesso', 'type': 'artist', 'uri': 'spotify:artist:4AVFqumd2ogHFlRbKIjp1t'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3w4VAlllkAWI6m0AV0Gn6a'}, 'href': 'https://api.spotify.com/v1/artists/3w4VAlllkAWI6m0AV0Gn6a', 'id': '3w4VAlllkAWI6m0AV0Gn6a', 'name': 'Hurts', 'type': 'artist', 'uri': 'spotify:artist:3w4VAlllkAWI6m0AV0Gn6a'}]",2022-03-19T16:48:57Z,0.55,0.919,8,-3.431,0.0788,0.137,0.00118,0.0886,0.51,126.059
567,567,Paralyzed,5svL1PkWw8hPEAOdTNLexy,163260,https://open.spotify.com/track/5svL1PkWw8hPEAOdTNLexy,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4iDroUFo89Y7YBsdDTBmTD'}, 'href': 'https://api.spotify.com/v1/artists/4iDroUFo89Y7YBsdDTBmTD', 'id': '4iDroUFo89Y7YBsdDTBmTD', 'name': 'Sueco', 'type': 'artist', 'uri': 'spotify:artist:4iDroUFo89Y7YBsdDTBmTD'}]",2022-03-15T03:04:05Z,0.588,0.856,0,-5.288,0.0648,0.00128,2.78e-06,0.109,0.359,150.008
575,575,Reforget (feat. Violet Days),6pQ5OouO6NwU7gjM8kTJvt,208917,https://open.spotify.com/track/6pQ5OouO6NwU7gjM8kTJvt,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1LOB7jTeEV14pHai6EXSzF'}, 'href': 'https://api.spotify.com/v1/artists/1LOB7jTeEV14pHai6EXSzF', 'id': '1LOB7jTeEV14pHai6EXSzF', 'name': 'Cash Cash', 'type': 'artist', 'uri': 'spotify:artist:1LOB7jTeEV14pHai6EXSzF'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4uNv6RD2YXwoaKgHfJZkkL'}, 'href': 'https://api.spotify.com/v1/artists/4uNv6RD2YXwoaKgHfJZkkL', 'id': '4uNv6RD2YXwoaKgHfJZkkL', 'name': 'Violet Days', 'type': 'artist', 'uri': 'spotify:artist:4uNv6RD2YXwoaKgHfJZkkL'}]",2022-03-07T19:53:14Z,0.698,0.837,8,-2.103,0.047,0.0942,1.3e-06,0.123,0.461,96.963
579,579,Payback (feat. Icona Pop),7KoFHvEScguiEnD06xYtSt,203411,https://open.spotify.com/track/7KoFHvEScguiEnD06xYtSt,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7DMveApC7UnC2NPfPvlHSU'}, 'href': 'https://api.spotify.com/v1/artists/7DMveApC7UnC2NPfPvlHSU', 'id': '7DMveApC7UnC2NPfPvlHSU', 'name': 'Cheat Codes', 'type': 'artist', 'uri': 'spotify:artist:7DMveApC7UnC2NPfPvlHSU'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1VBflYyxBhnDc9uVib98rw'}, 'href': 'https://api.spotify.com/v1/artists/1VBflYyxBhnDc9uVib98rw', 'id': '1VBflYyxBhnDc9uVib98rw', 'name': 'Icona Pop', 'type': 'artist', 'uri': 'spotify:artist:1VBflYyxBhnDc9uVib98rw'}]",2022-03-07T19:52:11Z,0.672,0.8,7,-4.919,0.0372,0.113,0.000302,0.132,0.8,118.013
584,584,Little Do You Know,5oByBWOcsIYOxitDER7JRn,167428,https://open.spotify.com/track/5oByBWOcsIYOxitDER7JRn,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2Wzb0u138rgoZQTK3ytknT'}, 'href': 'https://api.spotify.com/v1/artists/2Wzb0u138rgoZQTK3ytknT', 'id': '2Wzb0u138rgoZQTK3ytknT', 'name': 'BEAUZ', 'type': 'artist', 'uri': 'spotify:artist:2Wzb0u138rgoZQTK3ytknT'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/17f6GZLFTD3ImVTQGyA9gX'}, 'href': 'https://api.spotify.com/v1/artists/17f6GZLFTD3ImVTQGyA9gX', 'id': '17f6GZLFTD3ImVTQGyA9gX', 'name': 'Jessie Villa', 'type': 'artist', 'uri': 'spotify:artist:17f6GZLFTD3ImVTQGyA9gX'}]",2022-02-22T19:38:12Z,0.573,0.694,1,-4.456,0.042,0.13,0.0,0.0917,0.445,105.085
585,585,No Chill (feat. Lil Xxel),5oh6lXsQ3mhw5PvcsJqvXg,167222,https://open.spotify.com/track/5oh6lXsQ3mhw5PvcsJqvXg,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7DMveApC7UnC2NPfPvlHSU'}, 'href': 'https://api.spotify.com/v1/artists/7DMveApC7UnC2NPfPvlHSU', 'id': '7DMveApC7UnC2NPfPvlHSU', 'name': 'Cheat Codes', 'type': 'artist', 'uri': 'spotify:artist:7DMveApC7UnC2NPfPvlHSU'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7iDeMFJKjI1ak40N3hoYOZ'}, 'href': 'https://api.spotify.com/v1/artists/7iDeMFJKjI1ak40N3hoYOZ', 'id': '7iDeMFJKjI1ak40N3hoYOZ', 'name': 'Lil Xxel', 'type': 'artist', 'uri': 'spotify:artist:7iDeMFJKjI1ak40N3hoYOZ'}]",2022-02-21T23:25:05Z,0.712,0.748,7,-4.866,0.0283,0.0143,0.0,0.203,0.845,122.22
590,590,Scars (feat. Yung Pinch),5vYFytw8LxagF6WbpK5imG,196728,https://open.spotify.com/track/5vYFytw8LxagF6WbpK5imG,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/76M2Ekj8bG8W7X2nbx2CpF'}, 'href': 'https://api.spotify.com/v1/artists/76M2Ekj8bG8W7X2nbx2CpF', 'id': '76M2Ekj8bG8W7X2nbx2CpF', 'name': 'NGHTMRE', 'type': 'artist', 'uri': 'spotify:artist:76M2Ekj8bG8W7X2nbx2CpF'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/61qMnYXa1GxSBoV3IiYKjZ'}, 'href': 'https://api.spotify.com/v1/artists/61qMnYXa1GxSBoV3IiYKjZ', 'id': '61qMnYXa1GxSBoV3IiYKjZ', 'name': 'Yung Pinch', 'type': 'artist', 'uri': 'spotify:artist:61qMnYXa1GxSBoV3IiYKjZ'}]",2022-02-20T22:24:58Z,0.705,0.809,5,-4.38,0.0772,0.0667,0.0,0.122,0.578,150.076
